group_name,etfs,n_long,n_short,spread_pct,mom0_cagr,mom0_sharpe,mom0_maxdd,mom_cagr,mom_sharpe,mom_maxdd,bh_cagr,bh_sharpe,bh_maxdd,days
plan_a-F1-n4-sw04-m252,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",4,1,0.15,11.149743946029433,0.7018106262103317,-29.915071233688238,9.839675989839346,0.632450826295358,-30.626800963979118,7.412732631785879,0.6022583790544264,-39.141064319713834,5067
plan_a-F1-n4-sw03-m4,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",4,1,0.15,11.269553844220148,0.7533002420672649,-28.79503195133243,10.167107515666807,0.6901324800217202,-29.390993662884558,7.412732744865647,0.6022582994267437,-39.14106704910839,5067
plan_a-F1-n5-sw0-m252,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",5,0,0.15,10.193866746225089,0.7981441566685852,-27.927652717621644,9.455196962715661,0.747119305438604,-28.01411358831548,7.4127323159264735,0.6022583725762444,-39.14105879093348,5067
plan_a-F1-n4-sw04-m4,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",4,1,0.15,11.444270243653554,0.7162861527738,-32.36494024613109,10.237190517980267,0.6526787625204009,-33.0014816927701,7.412733467228905,0.6022584752525424,-39.14106693735867,5067
plan_a-F1-n4-sw04-m5,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",4,1,0.15,12.068554671623266,0.7510160044713802,-27.226481379236755,10.696949225375874,0.678784310948855,-27.509929884334728,7.412732729193494,0.6022583108782813,-39.14106679738719,5067
plan_a-F1-n5-sw0-m5,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",5,0,0.15,10.395983250298158,0.8152053694238955,-28.418499580755363,9.59389633611507,0.7596003704407155,-28.59019210440099,7.412732803616895,0.6022584350904585,-39.141078820346266,5067
plan_a-F1-n5-sw02-m252,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",5,1,0.15,10.819065261006822,0.8260800176058619,-24.69538369429968,9.878408301499597,0.7627253209662621,-24.853414974292797,7.4127327242569985,0.6022583100080493,-39.14106434717755,5067
plan_a-F1-n5-sw02-m4,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",5,1,0.15,10.994688129783746,0.8346554328471137,-23.34454016231463,10.096553979634383,0.7745431306353191,-23.505406268948125,7.412732087861218,0.6022584771187515,-39.1410709091486,5067
plan_a-F1-n5-sw0-m4,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",5,0,0.15,10.197475704018299,0.796497815519098,-26.634810319426638,9.502552321462243,0.7486348585256335,-26.722822135575118,7.412732030024016,0.6022584438409055,-39.14105791987645,5067
plan_a-F1-n5-sw03-m5,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",5,1,0.15,11.967591763988494,0.8473071317643202,-24.062830544516434,10.847181990898825,0.7779991026639925,-24.324533661195915,7.4127321628910225,0.6022583728676953,-39.1410640503394,5067
plan_a-F1-n5-sw04-m5,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",5,1,0.15,12.322547811689644,0.8051687938575026,-26.417534640621675,11.091176831979821,0.7360619378512032,-26.682113798574626,7.412732744865647,0.6022582994267437,-39.14106704910839,5067
plan_a-F1-n5-sw02-m5,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",5,1,0.15,11.527514276653372,0.8706050095006413,-25.208236352780634,10.518240427013502,0.8032542677836468,-25.454793465759895,7.412732676381739,0.602258453355271,-39.141063988179766,5067
plan_a-F1-n5-sw04-m4,"SPY,IWM,EFA,EEM,IYR,QQQ,LQD,IEF,TIP,GLD,USO,DBC,FXE",5,1,0.15,11.458847300630936,0.7606387081550117,-27.96812787722437,10.350878014959196,0.6976358226025875,-28.44224355610607,7.412732631785879,0.6022583790544264,-39.141064319713834,5067
