Date,CNA,INA,JPA,KRA,VNA,IDA,SGA,AUA,DEA,GBA,FRA,NLA,ITA,ESA,TRA,CAA,MXA,BRA,ARA,SAA,ZAA
2014-04-07 00:00:00-04:00,35.75411605834961,23.12026023864746,35.8460693359375,49.71903991699219,18.354598999023438,21.865703582763672,15.969240188598633,15.532441139221191,23.444355010986328,24.89349937438965,21.351268768310547,19.97737693786621,24.476593017578125,27.826932907104492,37.335777282714844,22.95806121826172,47.87851333618164,26.690914154052734,17.317419052124023,,38.32265090942383
2014-04-08 00:00:00-04:00,36.18985366821289,23.321531295776367,35.08067321777344,50.54196548461914,18.19736671447754,22.381547927856445,16.213045120239258,15.80831241607666,23.474580764770508,25.10043716430664,21.351268768310547,20.00048065185547,24.271255493164062,27.6667423248291,38.410560607910156,23.245424270629883,48.236141204833984,26.634593963623047,17.62588119506836,,38.91580581665039
2014-04-09 00:00:00-04:00,36.68104553222656,23.69782829284668,35.59093475341797,51.229068756103516,18.362871170043945,21.896501541137695,16.28618621826172,16.072179794311523,23.76178550720215,25.4412784576416,21.649431228637695,20.22382354736328,24.558732986450195,27.960426330566406,37.93447494506836,23.45512580871582,48.31064224243164,26.555744171142578,18.004833221435547,,39.665977478027344
2014-04-10 00:00:00-04:00,36.7602653503418,23.12026023864746,34.57040023803711,50.6538200378418,17.8746280670166,21.118885040283203,16.200855255126953,15.832293510437012,23.315866470336914,25.112607955932617,21.23491096496582,19.884960174560547,23.805814743041992,27.21285057067871,37.29971694946289,23.105628967285156,47.45381164550781,26.426204681396484,17.599437713623047,,38.99140548706055
2014-04-11 00:00:00-04:00,36.356224060058594,23.330286026000977,34.442840576171875,50.71773147583008,17.924283981323242,21.157381057739258,16.200855255126953,15.76633358001709,23.119367599487305,24.89349937438965,21.13310432434082,19.661619186401367,23.805814743041992,26.972566604614258,37.55939483642578,22.91146469116211,47.498512268066406,26.690914154052734,17.484867095947266,,38.659942626953125
2014-04-14 00:00:00-04:00,36.34829330444336,23.40028953552246,34.921199798583984,50.76567077636719,17.783601760864258,21.426851272583008,16.237424850463867,15.736344337463379,23.164710998535156,25.051748275756836,21.19855308532715,19.576904296875,23.997467041015625,27.072694778442383,37.86956024169922,23.0279598236084,47.81145477294922,26.61206817626953,17.414369583129883,,38.39242935180664
2014-04-15 00:00:00-04:00,35.44514846801758,23.09400177001953,34.889320373535156,50.31026840209961,17.162954330444336,21.372961044311523,16.40809440612793,15.628396034240723,22.854839324951172,25.003055572509766,21.140369415283203,19.476787567138672,23.64154052734375,27.09939193725586,36.802005767822266,23.035728454589844,47.38675308227539,25.874252319335938,16.973718643188477,,38.264495849609375
2014-04-16 00:00:00-04:00,35.88087844848633,23.050254821777344,35.55904006958008,51.06128692626953,16.82366943359375,21.719423294067383,16.469043731689453,15.814310073852539,23.210060119628906,25.283035278320312,21.394895553588867,19.64621925354004,24.326017379760742,27.499874114990234,37.22759246826172,23.16775894165039,48.094581604003906,26.251604080200195,17.39674186706543,,38.584327697753906
2014-04-17 00:00:00-04:00,35.99177551269531,23.36529541015625,35.65471267700195,50.8855094909668,17.129854202270508,21.81951141357422,16.51780128479004,15.862282752990723,23.444355010986328,25.4412784576416,21.489437103271484,19.661619186401367,24.367076873779297,27.49319839477539,37.97054672241211,23.253192901611328,48.3181037902832,26.75287628173828,17.273357391357422,,39.113525390625
2014-04-21 00:00:00-04:00,35.76204299926758,23.234018325805664,35.65471267700195,51.00535202026367,16.608510971069336,21.58853530883789,16.444664001464844,15.856283187866211,23.497255325317383,25.563003540039062,21.53307342529297,19.684720993041992,24.462905883789062,27.539920806884766,37.62430953979492,23.245424270629883,47.75929260253906,26.634593963623047,17.185230255126953,,39.05537033081055
2014-04-22 00:00:00-04:00,35.56398010253906,23.146514892578125,35.39958572387695,51.01335144042969,16.774015426635742,21.357559204101562,16.505611419677734,16.0122127532959,23.799570083618164,25.63604164123535,21.656705856323242,19.70783233642578,24.681934356689453,27.79355812072754,37.29250717163086,23.31532096862793,47.5059700012207,26.555744171142578,17.361488342285156,,38.92744064331055
2014-04-23 00:00:00-04:00,35.22331237792969,23.032745361328125,35.4952507019043,50.613868713378906,16.608510971069336,20.980297088623047,16.33494758605957,15.94624137878418,23.716432571411133,25.61170196533203,21.57670783996582,19.65391731262207,24.476593017578125,27.840290069580078,36.902984619140625,23.284257888793945,47.200496673583984,26.51631736755371,17.511308670043945,,38.67737579345703
2014-04-24 00:00:00-04:00,35.21539306640625,23.155263900756836,35.36769104003906,50.701751708984375,16.443004608154297,21.111183166503906,16.469043731689453,15.916254997253418,23.633298873901367,25.69691276550293,21.67124366760254,19.584609985351562,24.531347274780273,27.820255279541016,37.06889343261719,23.299795150756836,47.364402770996094,26.735979080200195,17.740442276000977,,38.805320739746094
2014-04-25 00:00:00-04:00,34.90641403198242,23.050254821777344,35.144447326660156,49.83888244628906,16.716093063354492,21.211275100708008,16.298377990722656,15.874274253845215,23.376331329345703,25.660388946533203,21.59124755859375,19.4074764251709,24.257564544677734,27.579971313476562,36.65052032470703,23.268726348876953,46.99932098388672,26.30792999267578,17.502498626708984,,38.57851028442383
