Date,momentum,buy_hold
2014-05-21,1.3187064464360494,1.3780519993333449
2014-05-22,1.3229842179651123,1.3808375501850483
2014-05-23,1.3287360883632393,1.3850346816156
2014-05-27,1.338064319824099,1.3862525307128524
2014-05-28,1.3351782518251774,1.3846922698631632
2014-05-29,1.3400892233228328,1.387422597118766
2014-05-30,1.3394717729624677,1.384164310440335
2014-06-02,1.3404062986921974,1.381384344884849
2014-06-03,1.339314539601944,1.3803019541140908
2014-06-04,1.3408237032162424,1.3793370120437332
2014-06-05,1.3496132992932348,1.3888002432976831
2014-06-06,1.3528984238567212,1.3929704581926723
2014-06-09,1.3501876880549142,1.3943799605199927
2014-06-10,1.3488995401249604,1.3938815369955504
2014-06-11,1.3458918070667807,1.3914591138935644
2014-06-12,1.3414683108322578,1.3946046011495896
2014-06-13,1.3436353685317177,1.3955822264318145
2014-06-16,1.342912771927809,1.3956472935255464
2014-06-17,1.3437898369382533,1.3951254291424602
2014-06-18,1.350320504986934,1.4029252632494231
2014-06-19,1.3535295322808296,1.4083584250978767
2014-06-20,1.3547094213064892,1.4100321502909954
2014-06-23,1.3534917335623864,1.4083747032061298
2014-06-24,1.3504631491893688,1.4072699559193547
2014-06-25,1.352952357205783,1.410750883171166
2014-06-26,1.3528184311087206,1.4096273812350797
2014-06-27,1.3558826879057866,1.4120536363169762
2014-06-30,1.356176716025718,1.412954300283624
2014-07-01,1.3630461584361366,1.4162471206674723
2014-07-02,1.3638055017375212,1.4137904713234475
2014-07-03,1.3658399563067307,1.4142859997570782
2014-07-07,1.3626527650668796,1.4103563405570498
2014-07-08,1.3564776715484332,1.4068032747271157
2014-07-09,1.3606023766943967,1.4086523719998227
2014-07-10,1.3570493709250833,1.4067049659419417
2014-07-11,1.3592115943207825,1.4051924011065762
2014-07-14,1.3646808355370812,1.4067836583368678
2014-07-15,1.3627484958892961,1.4005968994692448
2014-07-16,1.3669443084379693,1.404342768001034
2014-07-17,1.3565947693133371,1.4012934520675293
2014-07-18,1.3667502533257354,1.4068595080468376
2014-07-21,1.3644356503090773,1.407702764355482
2014-07-22,1.3690685643352287,1.409999837719301
2014-07-23,1.3721557700774278,1.4124789087962157
2014-07-24,1.3718384203165113,1.4093534731399167
2014-07-25,1.3674442852268105,1.4085593991039287
2014-07-28,1.369098148246583,1.4083759933573705
2014-07-29,1.3660410020735507,1.4054902355021643
2014-07-30,1.366435364046798,1.401300567925194
2014-07-31,1.349439327639737,1.3853690097491873
2014-08-01,1.3486802928980248,1.385249220862592
2014-08-04,1.3556192223524877,1.391097909397859
2014-08-05,1.3457658175907552,1.3833755351350938
2014-08-06,1.3444807232217033,1.3843958035641306
2014-08-07,1.341902305602882,1.3842424326789105
2014-08-08,1.3501991020613138,1.3891941191143478
2014-08-11,1.3566154241512984,1.3936026757982087
2014-08-12,1.3557662540646904,1.3903790919038084
2014-08-13,1.36412045709017,1.396599754826708
2014-08-14,1.3667952118535185,1.3951352531436314
2014-08-15,1.3674918054861511,1.3971346183628082
2014-08-18,1.3758722863172872,1.3993998694702146
2014-08-19,1.3797985679584501,1.3999739798464452
2014-08-20,1.381136792928049,1.3987739880602905
2014-08-21,1.3810848121167074,1.400182253633557
2014-08-22,1.3788031238585425,1.3981773990132715
2014-08-25,1.3825603747380102,1.4005192289994988
2014-08-26,1.3844099999643162,1.4032166869510048
2014-08-27,1.3859847747497955,1.4048689375096504
2014-08-28,1.3829591626644406,1.404513481547318
2014-08-29,1.3853865740604385,1.407192066891732
2014-09-02,1.3857246088073611,1.399854173997795
2014-09-03,1.3874073485050493,1.4045734134437728
2014-09-04,1.3857396593927576,1.3979060120811257
2014-09-05,1.3924204663802424,1.4003178470811555
